[Optimizer: SGD, Hidden-size: 200, Embedding-size: 300, Learning-rate: 0.1]
[Epoch: 1, PPL: 597.8451, Best PPL: 597.8451]
[Epoch: 2, PPL: 486.5118, Best PPL: 486.5118]
[Epoch: 3, PPL: 433.4901, Best PPL: 433.4901]
[Epoch: 4, PPL: 399.7333, Best PPL: 399.7333]
[Epoch: 5, PPL: 375.8692, Best PPL: 375.8692]
[Epoch: 6, PPL: 356.2179, Best PPL: 356.2179]
[Epoch: 7, PPL: 340.7688, Best PPL: 340.7688]
[Epoch: 8, PPL: 327.1050, Best PPL: 327.1050]
[Epoch: 9, PPL: 315.7284, Best PPL: 315.7284]
[Epoch: 10, PPL: 305.7774, Best PPL: 305.7774]
[Epoch: 11, PPL: 297.2701, Best PPL: 297.2701]
[Epoch: 12, PPL: 290.0074, Best PPL: 290.0074]
[Epoch: 13, PPL: 282.8467, Best PPL: 282.8467]
[Epoch: 14, PPL: 277.1788, Best PPL: 277.1788]
[Epoch: 15, PPL: 271.1575, Best PPL: 271.1575]
[Epoch: 16, PPL: 266.6116, Best PPL: 266.6116]
[Epoch: 17, PPL: 262.1343, Best PPL: 262.1343]
[Epoch: 18, PPL: 261.3209, Best PPL: 261.3209]
[Epoch: 19, PPL: 253.3071, Best PPL: 253.3071]
[Epoch: 20, PPL: 250.0269, Best PPL: 250.0269]
[Epoch: 21, PPL: 247.4675, Best PPL: 247.4675]
[Epoch: 22, PPL: 242.8441, Best PPL: 242.8441]
[Epoch: 23, PPL: 240.2187, Best PPL: 240.2187]
[Epoch: 24, PPL: 236.8691, Best PPL: 236.8691]
[Epoch: 25, PPL: 234.8959, Best PPL: 234.8959]
[Epoch: 26, PPL: 231.7557, Best PPL: 231.7557]
[Epoch: 27, PPL: 233.5421, Best PPL: 231.7557]
[Epoch: 28, PPL: 228.1699, Best PPL: 228.1699]
[Epoch: 29, PPL: 228.7977, Best PPL: 228.1699]
[Epoch: 30, PPL: 223.6703, Best PPL: 223.6703]
[Epoch: 31, PPL: 221.4481, Best PPL: 221.4481]
[Epoch: 32, PPL: 220.3979, Best PPL: 220.3979]
[Epoch: 33, PPL: 217.7781, Best PPL: 217.7781]
[Epoch: 34, PPL: 216.2071, Best PPL: 216.2071]
[Epoch: 35, PPL: 225.5183, Best PPL: 216.2071]
[Epoch: 36, PPL: 215.3691, Best PPL: 215.3691]
[Epoch: 37, PPL: 212.4138, Best PPL: 212.4138]
[Epoch: 38, PPL: 211.6778, Best PPL: 211.6778]
[Epoch: 39, PPL: 208.9531, Best PPL: 208.9531]
[Epoch: 40, PPL: 207.2053, Best PPL: 207.2053]
[Epoch: 41, PPL: 207.1986, Best PPL: 207.1986]
[Epoch: 42, PPL: 205.2250, Best PPL: 205.2250]
[Epoch: 43, PPL: 204.2369, Best PPL: 204.2369]
[Epoch: 44, PPL: 205.3317, Best PPL: 204.2369]
[Epoch: 45, PPL: 202.2793, Best PPL: 202.2793]
[Epoch: 46, PPL: 200.9881, Best PPL: 200.9881]
[Epoch: 47, PPL: 201.5370, Best PPL: 200.9881]
[Epoch: 48, PPL: 199.2177, Best PPL: 199.2177]
[Epoch: 49, PPL: 198.3853, Best PPL: 198.3853]
[Epoch: 50, PPL: 197.1505, Best PPL: 197.1505]
[Epoch: 51, PPL: 195.9795, Best PPL: 195.9795]
[Epoch: 52, PPL: 199.2004, Best PPL: 195.9795]
[Epoch: 53, PPL: 194.3465, Best PPL: 194.3465]
[Epoch: 54, PPL: 194.5520, Best PPL: 194.3465]
[Epoch: 55, PPL: 194.9514, Best PPL: 194.3465]
[Epoch: 56, PPL: 192.8377, Best PPL: 192.8377]
[Epoch: 57, PPL: 192.5748, Best PPL: 192.5748]
[Epoch: 58, PPL: 193.7251, Best PPL: 192.5748]
[Epoch: 59, PPL: 190.4611, Best PPL: 190.4611]
[Epoch: 60, PPL: 190.4514, Best PPL: 190.4514]
[Epoch: 61, PPL: 189.0583, Best PPL: 189.0583]
[Epoch: 62, PPL: 188.9605, Best PPL: 188.9605]
