[Optimizer: SGD, Hidden-size: 200, Embedding-size: 300, Learning-rate: 0.5]
[Epoch: 1, PPL: 372.8328, Best PPL: 372.8328]
[Epoch: 2, PPL: 322.9598, Best PPL: 322.9598]
[Epoch: 3, PPL: 267.8289, Best PPL: 267.8289]
[Epoch: 4, PPL: 259.8597, Best PPL: 259.8597]
[Epoch: 5, PPL: 234.2020, Best PPL: 234.2020]
[Epoch: 6, PPL: 235.0019, Best PPL: 234.2020]
[Epoch: 7, PPL: 215.9014, Best PPL: 215.9014]
[Epoch: 8, PPL: 210.4738, Best PPL: 210.4738]
[Epoch: 9, PPL: 205.4838, Best PPL: 205.4838]
[Epoch: 10, PPL: 200.9621, Best PPL: 200.9621]
[Epoch: 11, PPL: 194.9810, Best PPL: 194.9810]
[Epoch: 12, PPL: 189.8167, Best PPL: 189.8167]
[Epoch: 13, PPL: 186.9348, Best PPL: 186.9348]
[Epoch: 14, PPL: 193.3334, Best PPL: 186.9348]
[Epoch: 15, PPL: 182.7452, Best PPL: 182.7452]
[Epoch: 16, PPL: 181.0586, Best PPL: 181.0586]
[Epoch: 17, PPL: 181.2272, Best PPL: 181.0586]
[Epoch: 18, PPL: 180.1273, Best PPL: 180.1273]
[Epoch: 19, PPL: 174.5139, Best PPL: 174.5139]
[Epoch: 20, PPL: 176.9861, Best PPL: 174.5139]
[Epoch: 21, PPL: 175.5892, Best PPL: 174.5139]
[Epoch: 22, PPL: 173.7669, Best PPL: 173.7669]
[Epoch: 23, PPL: 171.9440, Best PPL: 171.9440]
[Epoch: 24, PPL: 178.0642, Best PPL: 171.9440]
[Epoch: 25, PPL: 172.5321, Best PPL: 171.9440]
[Epoch: 26, PPL: 169.9203, Best PPL: 169.9203]
[Epoch: 27, PPL: 170.0914, Best PPL: 169.9203]
[Epoch: 28, PPL: 169.2182, Best PPL: 169.2182]
[Epoch: 29, PPL: 168.3673, Best PPL: 168.3673]
[Epoch: 30, PPL: 169.6164, Best PPL: 168.3673]
[Epoch: 31, PPL: 166.5987, Best PPL: 166.5987]
[Epoch: 32, PPL: 171.2222, Best PPL: 166.5987]
[Epoch: 33, PPL: 167.4883, Best PPL: 166.5987]
[Epoch: 34, PPL: 168.5204, Best PPL: 166.5987]
[Epoch: 35, PPL: 167.8757, Best PPL: 166.5987]
[Epoch: 36, PPL: 165.3989, Best PPL: 165.3989]
[Epoch: 37, PPL: 166.9944, Best PPL: 165.3989]
[Epoch: 38, PPL: 166.1528, Best PPL: 165.3989]
[Epoch: 39, PPL: 169.1636, Best PPL: 165.3989]
[Epoch: 40, PPL: 164.8821, Best PPL: 164.8821]
[Epoch: 41, PPL: 168.3070, Best PPL: 164.8821]
[Epoch: 42, PPL: 165.0327, Best PPL: 164.8821]
[Epoch: 43, PPL: 164.5785, Best PPL: 164.5785]
[Epoch: 44, PPL: 169.5047, Best PPL: 164.5785]
[Epoch: 45, PPL: 166.8352, Best PPL: 164.5785]
[Epoch: 46, PPL: 165.3750, Best PPL: 164.5785]
[Epoch: 47, PPL: 168.6907, Best PPL: 164.5785]
[Epoch: 48, PPL: 167.3297, Best PPL: 164.5785]
[Final PPL: 156.7007]
