[Optimizer: SGD, Hidden-size: 250, Embedding-size: 350, Learning-rate: 0.1]
[Epoch: 1, PPL: 564.4210, Best PPL: 564.4210]
[Epoch: 2, PPL: 455.7625, Best PPL: 455.7625]
[Epoch: 3, PPL: 405.9243, Best PPL: 405.9243]
[Epoch: 4, PPL: 373.5524, Best PPL: 373.5524]
[Epoch: 5, PPL: 349.5151, Best PPL: 349.5151]
[Epoch: 6, PPL: 332.7448, Best PPL: 332.7448]
[Epoch: 7, PPL: 316.6226, Best PPL: 316.6226]
[Epoch: 8, PPL: 305.0433, Best PPL: 305.0433]
[Epoch: 9, PPL: 293.6316, Best PPL: 293.6316]
[Epoch: 10, PPL: 284.5426, Best PPL: 284.5426]
[Epoch: 11, PPL: 277.5428, Best PPL: 277.5428]
[Epoch: 12, PPL: 269.7387, Best PPL: 269.7387]
[Epoch: 13, PPL: 263.3787, Best PPL: 263.3787]
[Epoch: 14, PPL: 256.9995, Best PPL: 256.9995]
[Epoch: 15, PPL: 252.7523, Best PPL: 252.7523]
[Epoch: 16, PPL: 249.6646, Best PPL: 249.6646]
[Epoch: 17, PPL: 243.1019, Best PPL: 243.1019]
[Epoch: 18, PPL: 239.0520, Best PPL: 239.0520]
[Epoch: 19, PPL: 237.8895, Best PPL: 237.8895]
[Epoch: 20, PPL: 233.2531, Best PPL: 233.2531]
[Epoch: 21, PPL: 228.7414, Best PPL: 228.7414]
[Epoch: 22, PPL: 226.3609, Best PPL: 226.3609]
[Epoch: 23, PPL: 222.4110, Best PPL: 222.4110]
[Epoch: 24, PPL: 219.9287, Best PPL: 219.9287]
[Epoch: 25, PPL: 218.7707, Best PPL: 218.7707]
[Epoch: 26, PPL: 217.0946, Best PPL: 217.0946]
[Epoch: 27, PPL: 212.8143, Best PPL: 212.8143]
[Epoch: 28, PPL: 214.0927, Best PPL: 212.8143]
[Epoch: 29, PPL: 210.2553, Best PPL: 210.2553]
[Epoch: 30, PPL: 208.1227, Best PPL: 208.1227]
[Epoch: 31, PPL: 206.0614, Best PPL: 206.0614]
[Epoch: 32, PPL: 204.3220, Best PPL: 204.3220]
[Epoch: 33, PPL: 203.2117, Best PPL: 203.2117]
[Epoch: 34, PPL: 200.3351, Best PPL: 200.3351]
[Epoch: 35, PPL: 199.5323, Best PPL: 199.5323]
[Epoch: 36, PPL: 199.3653, Best PPL: 199.3653]
[Epoch: 37, PPL: 196.8372, Best PPL: 196.8372]
[Epoch: 38, PPL: 195.4518, Best PPL: 195.4518]
[Epoch: 39, PPL: 195.6616, Best PPL: 195.4518]
[Epoch: 40, PPL: 193.3408, Best PPL: 193.3408]
[Epoch: 41, PPL: 193.4579, Best PPL: 193.3408]
[Epoch: 42, PPL: 190.8883, Best PPL: 190.8883]
[Epoch: 43, PPL: 193.4962, Best PPL: 190.8883]
[Epoch: 44, PPL: 190.6321, Best PPL: 190.6321]
[Epoch: 45, PPL: 193.3344, Best PPL: 190.6321]
[Epoch: 46, PPL: 187.0317, Best PPL: 187.0317]
[Epoch: 47, PPL: 186.6930, Best PPL: 186.6930]
[Epoch: 48, PPL: 194.5419, Best PPL: 186.6930]
[Epoch: 49, PPL: 184.9264, Best PPL: 184.9264]
[Epoch: 50, PPL: 184.7911, Best PPL: 184.7911]
[Epoch: 51, PPL: 183.3412, Best PPL: 183.3412]
[Epoch: 52, PPL: 183.7745, Best PPL: 183.3412]
[Epoch: 53, PPL: 181.9014, Best PPL: 181.9014]
[Epoch: 54, PPL: 182.2062, Best PPL: 181.9014]
