[Optimizer: SGD, Hidden-size: 250, Embedding-size: 250, Learning-rate: 0.1]
[Epoch: 1, PPL: 579.6215, Best PPL: 579.6215]
[Epoch: 2, PPL: 467.6404, Best PPL: 467.6404]
[Epoch: 3, PPL: 415.5986, Best PPL: 415.5986]
[Epoch: 4, PPL: 381.3040, Best PPL: 381.3040]
[Epoch: 5, PPL: 358.0086, Best PPL: 358.0086]
[Epoch: 6, PPL: 339.4063, Best PPL: 339.4063]
[Epoch: 7, PPL: 323.3091, Best PPL: 323.3091]
[Epoch: 8, PPL: 310.5907, Best PPL: 310.5907]
[Epoch: 9, PPL: 299.3944, Best PPL: 299.3944]
[Epoch: 10, PPL: 291.1426, Best PPL: 291.1426]
[Epoch: 11, PPL: 282.6200, Best PPL: 282.6200]
[Epoch: 12, PPL: 277.9630, Best PPL: 277.9630]
[Epoch: 13, PPL: 271.0775, Best PPL: 271.0775]
[Epoch: 14, PPL: 262.6516, Best PPL: 262.6516]
[Epoch: 15, PPL: 257.1912, Best PPL: 257.1912]
[Epoch: 16, PPL: 254.1169, Best PPL: 254.1169]
[Epoch: 17, PPL: 248.4401, Best PPL: 248.4401]
[Epoch: 18, PPL: 245.1850, Best PPL: 245.1850]
[Epoch: 19, PPL: 241.1205, Best PPL: 241.1205]
[Epoch: 20, PPL: 237.3109, Best PPL: 237.3109]
[Epoch: 21, PPL: 234.4144, Best PPL: 234.4144]
[Epoch: 22, PPL: 230.5207, Best PPL: 230.5207]
[Epoch: 23, PPL: 229.2665, Best PPL: 229.2665]
[Epoch: 24, PPL: 225.9508, Best PPL: 225.9508]
[Epoch: 25, PPL: 223.6390, Best PPL: 223.6390]
[Epoch: 26, PPL: 220.6074, Best PPL: 220.6074]
[Epoch: 27, PPL: 217.9090, Best PPL: 217.9090]
[Epoch: 28, PPL: 217.6788, Best PPL: 217.6788]
[Epoch: 29, PPL: 215.1139, Best PPL: 215.1139]
[Epoch: 30, PPL: 212.6739, Best PPL: 212.6739]
[Epoch: 31, PPL: 211.5662, Best PPL: 211.5662]
[Epoch: 32, PPL: 208.9358, Best PPL: 208.9358]
[Epoch: 33, PPL: 207.3166, Best PPL: 207.3166]
[Epoch: 34, PPL: 206.5470, Best PPL: 206.5470]
[Epoch: 35, PPL: 206.0250, Best PPL: 206.0250]
[Epoch: 36, PPL: 202.7167, Best PPL: 202.7167]
[Epoch: 37, PPL: 201.1508, Best PPL: 201.1508]
[Epoch: 38, PPL: 200.5196, Best PPL: 200.5196]
[Epoch: 39, PPL: 199.5802, Best PPL: 199.5802]
[Epoch: 40, PPL: 198.2674, Best PPL: 198.2674]
[Epoch: 41, PPL: 200.5839, Best PPL: 198.2674]
[Epoch: 42, PPL: 196.7542, Best PPL: 196.7542]
[Epoch: 43, PPL: 197.6850, Best PPL: 196.7542]
[Epoch: 44, PPL: 196.5406, Best PPL: 196.5406]
[Epoch: 45, PPL: 193.8514, Best PPL: 193.8514]
[Epoch: 46, PPL: 192.4481, Best PPL: 192.4481]
[Epoch: 47, PPL: 191.9724, Best PPL: 191.9724]
[Epoch: 48, PPL: 190.1959, Best PPL: 190.1959]
[Epoch: 49, PPL: 189.4975, Best PPL: 189.4975]
[Epoch: 50, PPL: 187.9713, Best PPL: 187.9713]
[Epoch: 51, PPL: 187.7648, Best PPL: 187.7648]
[Epoch: 52, PPL: 187.5918, Best PPL: 187.5918]
[Epoch: 53, PPL: 186.6346, Best PPL: 186.6346]
[Epoch: 54, PPL: 192.7641, Best PPL: 186.6346]
[Epoch: 55, PPL: 185.7897, Best PPL: 185.7897]
[Epoch: 56, PPL: 185.8904, Best PPL: 185.7897]
[Epoch: 57, PPL: 184.0119, Best PPL: 184.0119]
[Epoch: 58, PPL: 184.1724, Best PPL: 184.0119]
[Epoch: 59, PPL: 182.3834, Best PPL: 182.3834]
[Epoch: 60, PPL: 183.8105, Best PPL: 182.3834]
[Epoch: 61, PPL: 181.9495, Best PPL: 181.9495]
[Epoch: 62, PPL: 181.8183, Best PPL: 181.8183]
[Epoch: 63, PPL: 180.1825, Best PPL: 180.1825]
[Epoch: 64, PPL: 181.0710, Best PPL: 180.1825]
[Epoch: 65, PPL: 180.1012, Best PPL: 180.1012]
[Epoch: 66, PPL: 180.2739, Best PPL: 180.1012]
[Epoch: 67, PPL: 178.2984, Best PPL: 178.2984]
[Epoch: 68, PPL: 179.5783, Best PPL: 178.2984]
[Epoch: 69, PPL: 177.9110, Best PPL: 177.9110]
[Epoch: 70, PPL: 178.1001, Best PPL: 177.9110]
[Epoch: 71, PPL: 178.3974, Best PPL: 177.9110]
[Epoch: 72, PPL: 176.5250, Best PPL: 176.5250]
[Epoch: 73, PPL: 176.9829, Best PPL: 176.5250]
[Epoch: 74, PPL: 176.6362, Best PPL: 176.5250]
[Epoch: 75, PPL: 176.1122, Best PPL: 176.1122]
[Epoch: 76, PPL: 178.2459, Best PPL: 176.1122]
[Epoch: 77, PPL: 175.4478, Best PPL: 175.4478]
[Epoch: 78, PPL: 174.3623, Best PPL: 174.3623]
[Epoch: 79, PPL: 174.5667, Best PPL: 174.3623]
[Epoch: 80, PPL: 174.1393, Best PPL: 174.1393]
[Epoch: 81, PPL: 174.2782, Best PPL: 174.1393]
[Epoch: 82, PPL: 173.2483, Best PPL: 173.2483]
[Epoch: 83, PPL: 173.0031, Best PPL: 173.0031]
[Epoch: 84, PPL: 172.7352, Best PPL: 172.7352]
[Epoch: 85, PPL: 172.7371, Best PPL: 172.7352]
[Epoch: 86, PPL: 172.2337, Best PPL: 172.2337]
[Epoch: 87, PPL: 172.4059, Best PPL: 172.2337]
[Epoch: 88, PPL: 171.6945, Best PPL: 171.6945]
[Epoch: 89, PPL: 172.0160, Best PPL: 171.6945]
[Epoch: 90, PPL: 171.4174, Best PPL: 171.4174]
[Epoch: 91, PPL: 172.2054, Best PPL: 171.4174]
[Epoch: 92, PPL: 171.2674, Best PPL: 171.2674]
[Epoch: 93, PPL: 171.2957, Best PPL: 171.2674]
[Epoch: 94, PPL: 170.5630, Best PPL: 170.5630]
[Epoch: 95, PPL: 170.4450, Best PPL: 170.4450]
[Epoch: 96, PPL: 172.2023, Best PPL: 170.4450]
[Epoch: 97, PPL: 169.9921, Best PPL: 169.9921]
[Epoch: 98, PPL: 169.8091, Best PPL: 169.8091]
[Epoch: 99, PPL: 169.9494, Best PPL: 169.8091]
[Final PPL: 162.5883]
