[Optimizer: SGD, Hidden-size: 250, Embedding-size: 350, Learning-rate: 0.05]
[Epoch: 1, PPL: 1887.9253, Best PPL: 1887.9253]
[Epoch: 72, PPL: 222.2367, Best PPL: 222.2367]
[Epoch: 73, PPL: 221.7236, Best PPL: 221.7236]
[Epoch: 74, PPL: 220.6112, Best PPL: 220.6112]
[Epoch: 75, PPL: 219.3053, Best PPL: 219.3053]
[Epoch: 76, PPL: 219.0693, Best PPL: 219.0693]
[Epoch: 77, PPL: 217.5377, Best PPL: 217.5377]
[Epoch: 78, PPL: 216.5323, Best PPL: 216.5323]
[Epoch: 79, PPL: 215.7639, Best PPL: 215.7639]
[Epoch: 80, PPL: 215.1728, Best PPL: 215.1728]
[Epoch: 81, PPL: 214.2595, Best PPL: 214.2595]
[Epoch: 82, PPL: 213.2318, Best PPL: 213.2318]
[Epoch: 83, PPL: 212.5566, Best PPL: 212.5566]
[Epoch: 84, PPL: 211.6434, Best PPL: 211.6434]
[Epoch: 85, PPL: 210.8114, Best PPL: 210.8114]
[Epoch: 86, PPL: 210.5026, Best PPL: 210.5026]
[Epoch: 87, PPL: 209.3872, Best PPL: 209.3872]
[Epoch: 88, PPL: 208.6216, Best PPL: 208.6216]
[Epoch: 89, PPL: 207.9959, Best PPL: 207.9959]
[Epoch: 90, PPL: 207.0980, Best PPL: 207.0980]
[Epoch: 91, PPL: 206.5882, Best PPL: 206.5882]
[Epoch: 92, PPL: 206.3798, Best PPL: 206.3798]
[Epoch: 93, PPL: 205.2765, Best PPL: 205.2765]
[Epoch: 94, PPL: 204.5249, Best PPL: 204.5249]
[Epoch: 95, PPL: 203.7910, Best PPL: 203.7910]
[Epoch: 96, PPL: 203.6546, Best PPL: 203.6546]
[Epoch: 97, PPL: 202.5509, Best PPL: 202.5509]
[Epoch: 98, PPL: 201.9918, Best PPL: 201.9918]
[Epoch: 99, PPL: 201.6783, Best PPL: 201.6783]
[Final PPL: 194.6717]
