[Optimizer: SGD, Hidden-size: 200, Embedding-size: 250, Learning-rate: 0.5]
[Epoch: 1, PPL: 394.8374, Best PPL: 394.8374]
[Epoch: 2, PPL: 313.7940, Best PPL: 313.7940]
[Epoch: 3, PPL: 274.9204, Best PPL: 274.9204]
[Epoch: 4, PPL: 259.9923, Best PPL: 259.9923]
[Epoch: 5, PPL: 250.7396, Best PPL: 250.7396]
[Epoch: 6, PPL: 228.6429, Best PPL: 228.6429]
[Epoch: 7, PPL: 233.2339, Best PPL: 228.6429]
[Epoch: 8, PPL: 213.4218, Best PPL: 213.4218]
[Epoch: 9, PPL: 209.2176, Best PPL: 209.2176]
[Epoch: 10, PPL: 201.0442, Best PPL: 201.0442]
[Epoch: 11, PPL: 196.7099, Best PPL: 196.7099]
[Epoch: 12, PPL: 191.9651, Best PPL: 191.9651]
[Epoch: 13, PPL: 192.3405, Best PPL: 191.9651]
[Epoch: 14, PPL: 192.2462, Best PPL: 191.9651]
[Epoch: 15, PPL: 184.1809, Best PPL: 184.1809]
[Epoch: 16, PPL: 182.6377, Best PPL: 182.6377]
[Epoch: 17, PPL: 180.7996, Best PPL: 180.7996]
[Epoch: 18, PPL: 182.3880, Best PPL: 180.7996]
[Epoch: 19, PPL: 181.2801, Best PPL: 180.7996]
[Epoch: 20, PPL: 183.4388, Best PPL: 180.7996]
[Epoch: 21, PPL: 175.5020, Best PPL: 175.5020]
[Epoch: 22, PPL: 178.3896, Best PPL: 175.5020]
[Epoch: 23, PPL: 175.0307, Best PPL: 175.0307]
[Epoch: 24, PPL: 174.1654, Best PPL: 174.1654]
[Epoch: 25, PPL: 171.9011, Best PPL: 171.9011]
[Epoch: 26, PPL: 175.9503, Best PPL: 171.9011]
[Epoch: 27, PPL: 172.3672, Best PPL: 171.9011]
[Epoch: 28, PPL: 171.8975, Best PPL: 171.8975]
[Epoch: 29, PPL: 170.9727, Best PPL: 170.9727]
[Epoch: 30, PPL: 170.4942, Best PPL: 170.4942]
[Epoch: 31, PPL: 168.5613, Best PPL: 168.5613]
[Epoch: 32, PPL: 169.0965, Best PPL: 168.5613]
[Epoch: 33, PPL: 168.9574, Best PPL: 168.5613]
[Epoch: 34, PPL: 168.2224, Best PPL: 168.2224]
[Epoch: 35, PPL: 167.4733, Best PPL: 167.4733]
[Epoch: 36, PPL: 168.2669, Best PPL: 167.4733]
[Epoch: 37, PPL: 167.2160, Best PPL: 167.2160]
[Epoch: 38, PPL: 166.4352, Best PPL: 166.4352]
[Epoch: 39, PPL: 167.8707, Best PPL: 166.4352]
[Epoch: 40, PPL: 168.6357, Best PPL: 166.4352]
[Epoch: 41, PPL: 171.7274, Best PPL: 166.4352]
[Epoch: 42, PPL: 165.2833, Best PPL: 165.2833]
[Epoch: 43, PPL: 167.8840, Best PPL: 165.2833]
[Epoch: 44, PPL: 169.5589, Best PPL: 165.2833]
[Epoch: 45, PPL: 168.7948, Best PPL: 165.2833]
[Epoch: 46, PPL: 167.0918, Best PPL: 165.2833]
[Epoch: 47, PPL: 165.7162, Best PPL: 165.2833]
[Final PPL: 157.5913]
