[Optimizer: SGD, Hidden-size: 150, Embedding-size: 300, Learning-rate: 0.5]
[Epoch: 1, PPL: 407.1050, Best PPL: 407.1050]
[Epoch: 2, PPL: 323.6048, Best PPL: 323.6048]
[Epoch: 3, PPL: 304.1080, Best PPL: 304.1080]
[Epoch: 4, PPL: 273.8840, Best PPL: 273.8840]
[Epoch: 5, PPL: 268.1168, Best PPL: 268.1168]
[Epoch: 6, PPL: 246.6008, Best PPL: 246.6008]
[Epoch: 7, PPL: 241.0545, Best PPL: 241.0545]
[Epoch: 8, PPL: 229.1957, Best PPL: 229.1957]
[Epoch: 9, PPL: 227.1453, Best PPL: 227.1453]
[Epoch: 10, PPL: 225.9228, Best PPL: 225.9228]
[Epoch: 11, PPL: 212.8695, Best PPL: 212.8695]
[Epoch: 12, PPL: 209.1961, Best PPL: 209.1961]
[Epoch: 13, PPL: 207.1595, Best PPL: 207.1595]
[Epoch: 14, PPL: 203.5003, Best PPL: 203.5003]
[Epoch: 15, PPL: 201.7443, Best PPL: 201.7443]
[Epoch: 16, PPL: 198.3044, Best PPL: 198.3044]
[Epoch: 17, PPL: 193.1009, Best PPL: 193.1009]
[Epoch: 18, PPL: 191.3367, Best PPL: 191.3367]
[Epoch: 19, PPL: 192.4034, Best PPL: 191.3367]
[Epoch: 20, PPL: 187.6013, Best PPL: 187.6013]
[Epoch: 21, PPL: 186.0857, Best PPL: 186.0857]
[Epoch: 22, PPL: 183.5506, Best PPL: 183.5506]
[Epoch: 23, PPL: 187.1512, Best PPL: 183.5506]
[Epoch: 24, PPL: 182.8841, Best PPL: 182.8841]
[Epoch: 25, PPL: 186.2375, Best PPL: 182.8841]
[Epoch: 26, PPL: 181.0004, Best PPL: 181.0004]
[Epoch: 27, PPL: 180.1886, Best PPL: 180.1886]
[Epoch: 28, PPL: 178.9101, Best PPL: 178.9101]
[Epoch: 29, PPL: 179.8345, Best PPL: 178.9101]
[Epoch: 30, PPL: 177.3452, Best PPL: 177.3452]
[Epoch: 31, PPL: 176.1338, Best PPL: 176.1338]
[Epoch: 32, PPL: 179.0300, Best PPL: 176.1338]
[Epoch: 33, PPL: 175.7655, Best PPL: 175.7655]
[Epoch: 34, PPL: 175.1061, Best PPL: 175.1061]
[Epoch: 35, PPL: 174.2516, Best PPL: 174.2516]
[Epoch: 36, PPL: 173.5329, Best PPL: 173.5329]
[Epoch: 37, PPL: 171.9174, Best PPL: 171.9174]
[Epoch: 38, PPL: 173.5831, Best PPL: 171.9174]
[Epoch: 39, PPL: 172.3022, Best PPL: 171.9174]
[Epoch: 40, PPL: 172.2074, Best PPL: 171.9174]
[Epoch: 41, PPL: 173.5312, Best PPL: 171.9174]
[Epoch: 42, PPL: 171.4780, Best PPL: 171.4780]
[Epoch: 43, PPL: 173.5451, Best PPL: 171.4780]
[Epoch: 44, PPL: 171.7195, Best PPL: 171.4780]
[Epoch: 45, PPL: 170.7639, Best PPL: 170.7639]
[Epoch: 46, PPL: 171.6488, Best PPL: 170.7639]
[Epoch: 47, PPL: 169.8129, Best PPL: 169.8129]
[Epoch: 48, PPL: 169.9931, Best PPL: 169.8129]
[Epoch: 49, PPL: 174.9503, Best PPL: 169.8129]
[Epoch: 50, PPL: 171.4858, Best PPL: 169.8129]
[Epoch: 51, PPL: 169.7164, Best PPL: 169.7164]
[Epoch: 52, PPL: 171.7399, Best PPL: 169.7164]
[Epoch: 53, PPL: 169.4921, Best PPL: 169.4921]
[Epoch: 54, PPL: 168.6778, Best PPL: 168.6778]
[Epoch: 55, PPL: 169.1112, Best PPL: 168.6778]
[Epoch: 56, PPL: 169.1143, Best PPL: 168.6778]
[Epoch: 57, PPL: 169.6386, Best PPL: 168.6778]
[Epoch: 58, PPL: 170.3540, Best PPL: 168.6778]
[Epoch: 59, PPL: 169.9741, Best PPL: 168.6778]
[Final PPL: 159.6632]
