[Optimizer: SGD, Hidden-size: 250, Embedding-size: 350, Learning-rate: 0.05]
[Epoch: 1, PPL: 724.1755, Best PPL: 724.1755]
[Epoch: 2, PPL: 567.6359, Best PPL: 567.6359]
[Epoch: 3, PPL: 500.3616, Best PPL: 500.3616]
[Epoch: 4, PPL: 458.6675, Best PPL: 458.6675]
[Epoch: 5, PPL: 429.6369, Best PPL: 429.6369]
[Epoch: 6, PPL: 407.9009, Best PPL: 407.9009]
[Epoch: 7, PPL: 389.2387, Best PPL: 389.2387]
[Epoch: 8, PPL: 374.3321, Best PPL: 374.3321]
[Epoch: 9, PPL: 362.0457, Best PPL: 362.0457]
[Epoch: 10, PPL: 350.6976, Best PPL: 350.6976]
[Epoch: 11, PPL: 340.9945, Best PPL: 340.9945]
[Epoch: 12, PPL: 332.6236, Best PPL: 332.6236]
[Epoch: 13, PPL: 324.6270, Best PPL: 324.6270]
[Epoch: 14, PPL: 317.3103, Best PPL: 317.3103]
[Epoch: 15, PPL: 311.6520, Best PPL: 311.6520]
[Epoch: 16, PPL: 304.6313, Best PPL: 304.6313]
[Epoch: 17, PPL: 298.9743, Best PPL: 298.9743]
[Epoch: 18, PPL: 293.8836, Best PPL: 293.8836]
[Epoch: 19, PPL: 289.1842, Best PPL: 289.1842]
[Epoch: 20, PPL: 284.7098, Best PPL: 284.7098]
[Epoch: 21, PPL: 280.0484, Best PPL: 280.0484]
[Epoch: 22, PPL: 276.0320, Best PPL: 276.0320]
[Epoch: 23, PPL: 272.3174, Best PPL: 272.3174]
[Epoch: 24, PPL: 268.8203, Best PPL: 268.8203]
[Epoch: 25, PPL: 265.4458, Best PPL: 265.4458]
[Epoch: 26, PPL: 262.0060, Best PPL: 262.0060]
[Epoch: 27, PPL: 258.9186, Best PPL: 258.9186]
[Epoch: 28, PPL: 256.3579, Best PPL: 256.3579]
[Epoch: 29, PPL: 252.9548, Best PPL: 252.9548]
[Epoch: 30, PPL: 250.8833, Best PPL: 250.8833]
[Epoch: 31, PPL: 248.3985, Best PPL: 248.3985]
[Epoch: 32, PPL: 245.6366, Best PPL: 245.6366]
[Epoch: 33, PPL: 243.8312, Best PPL: 243.8312]
[Epoch: 34, PPL: 241.1044, Best PPL: 241.1044]
[Epoch: 35, PPL: 239.2991, Best PPL: 239.2991]
[Epoch: 36, PPL: 237.4456, Best PPL: 237.4456]
[Epoch: 37, PPL: 235.8453, Best PPL: 235.8453]
[Epoch: 38, PPL: 233.8684, Best PPL: 233.8684]
[Epoch: 39, PPL: 231.7529, Best PPL: 231.7529]
[Epoch: 40, PPL: 230.0470, Best PPL: 230.0470]
[Epoch: 41, PPL: 228.6484, Best PPL: 228.6484]
[Epoch: 42, PPL: 226.6408, Best PPL: 226.6408]
[Epoch: 43, PPL: 225.0409, Best PPL: 225.0409]
[Epoch: 44, PPL: 224.0510, Best PPL: 224.0510]
[Epoch: 45, PPL: 222.6273, Best PPL: 222.6273]
[Epoch: 46, PPL: 220.9335, Best PPL: 220.9335]
[Epoch: 47, PPL: 220.1913, Best PPL: 220.1913]
[Epoch: 48, PPL: 218.2874, Best PPL: 218.2874]
[Epoch: 49, PPL: 217.6675, Best PPL: 217.6675]
[Epoch: 50, PPL: 216.6778, Best PPL: 216.6778]
[Epoch: 51, PPL: 215.0397, Best PPL: 215.0397]
[Epoch: 52, PPL: 213.6078, Best PPL: 213.6078]
[Epoch: 53, PPL: 212.5791, Best PPL: 212.5791]
[Epoch: 54, PPL: 211.4903, Best PPL: 211.4903]
[Epoch: 55, PPL: 210.8508, Best PPL: 210.8508]
[Epoch: 56, PPL: 210.3724, Best PPL: 210.3724]
[Epoch: 57, PPL: 209.2007, Best PPL: 209.2007]
[Epoch: 58, PPL: 207.5623, Best PPL: 207.5623]
[Epoch: 59, PPL: 207.4224, Best PPL: 207.4224]
[Epoch: 60, PPL: 205.6331, Best PPL: 205.6331]
[Epoch: 61, PPL: 204.8025, Best PPL: 204.8025]
[Epoch: 62, PPL: 205.1752, Best PPL: 204.8025]
[Epoch: 63, PPL: 203.2588, Best PPL: 203.2588]
[Epoch: 64, PPL: 202.4674, Best PPL: 202.4674]
[Epoch: 65, PPL: 202.1092, Best PPL: 202.1092]
[Epoch: 66, PPL: 201.9023, Best PPL: 201.9023]
[Epoch: 67, PPL: 199.9304, Best PPL: 199.9304]
[Epoch: 68, PPL: 200.1990, Best PPL: 199.9304]
[Epoch: 69, PPL: 199.1366, Best PPL: 199.1366]
[Epoch: 70, PPL: 197.7878, Best PPL: 197.7878]
[Epoch: 71, PPL: 197.7612, Best PPL: 197.7612]
[Epoch: 72, PPL: 197.0198, Best PPL: 197.0198]
[Epoch: 73, PPL: 196.6750, Best PPL: 196.6750]
[Epoch: 74, PPL: 195.3987, Best PPL: 195.3987]
[Epoch: 75, PPL: 196.4159, Best PPL: 195.3987]
[Epoch: 76, PPL: 194.8876, Best PPL: 194.8876]
[Epoch: 77, PPL: 193.8038, Best PPL: 193.8038]
[Epoch: 78, PPL: 194.4098, Best PPL: 193.8038]
[Epoch: 79, PPL: 192.6815, Best PPL: 192.6815]
[Epoch: 80, PPL: 191.9251, Best PPL: 191.9251]
[Epoch: 81, PPL: 191.4496, Best PPL: 191.4496]
[Epoch: 82, PPL: 191.3685, Best PPL: 191.3685]
[Epoch: 83, PPL: 190.5526, Best PPL: 190.5526]
[Epoch: 84, PPL: 189.8973, Best PPL: 189.8973]
[Epoch: 85, PPL: 189.3531, Best PPL: 189.3531]
[Epoch: 86, PPL: 189.3429, Best PPL: 189.3429]
[Epoch: 87, PPL: 193.0240, Best PPL: 189.3429]
[Epoch: 88, PPL: 188.1719, Best PPL: 188.1719]
[Epoch: 89, PPL: 188.0205, Best PPL: 188.0205]
[Epoch: 90, PPL: 187.3350, Best PPL: 187.3350]
[Epoch: 91, PPL: 186.6554, Best PPL: 186.6554]
[Epoch: 92, PPL: 186.4784, Best PPL: 186.4784]
[Epoch: 93, PPL: 185.8422, Best PPL: 185.8422]
[Epoch: 94, PPL: 185.5568, Best PPL: 185.5568]
[Epoch: 95, PPL: 185.5953, Best PPL: 185.5568]
[Epoch: 96, PPL: 185.4795, Best PPL: 185.4795]
[Epoch: 97, PPL: 184.3134, Best PPL: 184.3134]
[Epoch: 98, PPL: 184.2255, Best PPL: 184.2255]
[Epoch: 99, PPL: 183.8497, Best PPL: 183.8497]
[Final PPL: 175.1462]
