[Optimizer: SGD, Hidden-size: 150, Embedding-size: 350, Learning-rate: 0.05]
[Epoch: 1, PPL: 822.3356, Best PPL: 822.3356]
[Epoch: 2, PPL: 625.2671, Best PPL: 625.2671]
[Epoch: 3, PPL: 547.9724, Best PPL: 547.9724]
[Epoch: 4, PPL: 501.7544, Best PPL: 501.7544]
[Epoch: 5, PPL: 470.1110, Best PPL: 470.1110]
[Epoch: 6, PPL: 445.3659, Best PPL: 445.3659]
[Epoch: 7, PPL: 426.1267, Best PPL: 426.1267]
[Epoch: 8, PPL: 410.0038, Best PPL: 410.0038]
[Epoch: 9, PPL: 396.6744, Best PPL: 396.6744]
[Epoch: 10, PPL: 385.0666, Best PPL: 385.0666]
[Epoch: 11, PPL: 374.5794, Best PPL: 374.5794]
[Epoch: 12, PPL: 365.4144, Best PPL: 365.4144]
[Epoch: 13, PPL: 357.4041, Best PPL: 357.4041]
[Epoch: 14, PPL: 349.6841, Best PPL: 349.6841]
[Epoch: 15, PPL: 343.3259, Best PPL: 343.3259]
[Epoch: 16, PPL: 336.4737, Best PPL: 336.4737]
[Epoch: 17, PPL: 330.7978, Best PPL: 330.7978]
[Epoch: 18, PPL: 325.1375, Best PPL: 325.1375]
[Epoch: 19, PPL: 320.1021, Best PPL: 320.1021]
[Epoch: 20, PPL: 315.4633, Best PPL: 315.4633]
[Epoch: 21, PPL: 311.0688, Best PPL: 311.0688]
[Epoch: 22, PPL: 307.0827, Best PPL: 307.0827]
[Epoch: 23, PPL: 303.0427, Best PPL: 303.0427]
[Epoch: 24, PPL: 299.3656, Best PPL: 299.3656]
[Epoch: 25, PPL: 295.9713, Best PPL: 295.9713]
[Epoch: 26, PPL: 292.7142, Best PPL: 292.7142]
[Epoch: 27, PPL: 289.5947, Best PPL: 289.5947]
[Epoch: 28, PPL: 286.7824, Best PPL: 286.7824]
[Epoch: 29, PPL: 284.3255, Best PPL: 284.3255]
[Epoch: 30, PPL: 281.3699, Best PPL: 281.3699]
[Epoch: 31, PPL: 278.7984, Best PPL: 278.7984]
[Epoch: 32, PPL: 276.3594, Best PPL: 276.3594]
[Epoch: 33, PPL: 273.8224, Best PPL: 273.8224]
[Epoch: 34, PPL: 271.5083, Best PPL: 271.5083]
[Epoch: 35, PPL: 269.3946, Best PPL: 269.3946]
[Epoch: 36, PPL: 267.4227, Best PPL: 267.4227]
[Epoch: 37, PPL: 265.4064, Best PPL: 265.4064]
[Epoch: 38, PPL: 263.3817, Best PPL: 263.3817]
[Epoch: 39, PPL: 261.5082, Best PPL: 261.5082]
[Epoch: 40, PPL: 259.6407, Best PPL: 259.6407]
[Epoch: 41, PPL: 257.9953, Best PPL: 257.9953]
[Epoch: 42, PPL: 256.1710, Best PPL: 256.1710]
[Epoch: 43, PPL: 254.5790, Best PPL: 254.5790]
[Epoch: 44, PPL: 253.1118, Best PPL: 253.1118]
[Epoch: 45, PPL: 251.7839, Best PPL: 251.7839]
[Epoch: 46, PPL: 249.9635, Best PPL: 249.9635]
[Epoch: 47, PPL: 248.6682, Best PPL: 248.6682]
[Epoch: 48, PPL: 247.1039, Best PPL: 247.1039]
[Epoch: 49, PPL: 245.8426, Best PPL: 245.8426]
[Epoch: 50, PPL: 244.6293, Best PPL: 244.6293]
[Epoch: 51, PPL: 243.1269, Best PPL: 243.1269]
[Epoch: 52, PPL: 242.3764, Best PPL: 242.3764]
[Epoch: 53, PPL: 240.6393, Best PPL: 240.6393]
[Epoch: 54, PPL: 239.5857, Best PPL: 239.5857]
[Epoch: 55, PPL: 238.5141, Best PPL: 238.5141]
[Epoch: 56, PPL: 237.3367, Best PPL: 237.3367]
[Epoch: 57, PPL: 236.4071, Best PPL: 236.4071]
[Epoch: 58, PPL: 235.2146, Best PPL: 235.2146]
[Epoch: 59, PPL: 234.4017, Best PPL: 234.4017]
[Epoch: 60, PPL: 233.4714, Best PPL: 233.4714]
[Epoch: 61, PPL: 232.1300, Best PPL: 232.1300]
[Epoch: 62, PPL: 231.2861, Best PPL: 231.2861]
[Epoch: 63, PPL: 230.7229, Best PPL: 230.7229]
[Epoch: 64, PPL: 229.5913, Best PPL: 229.5913]
[Epoch: 65, PPL: 228.8494, Best PPL: 228.8494]
[Epoch: 66, PPL: 227.7629, Best PPL: 227.7629]
[Epoch: 67, PPL: 226.9640, Best PPL: 226.9640]
[Epoch: 68, PPL: 226.3533, Best PPL: 226.3533]
[Epoch: 69, PPL: 225.3898, Best PPL: 225.3898]
[Epoch: 70, PPL: 224.7919, Best PPL: 224.7919]
[Epoch: 71, PPL: 223.7403, Best PPL: 223.7403]
[Epoch: 72, PPL: 223.4381, Best PPL: 223.4381]
[Epoch: 73, PPL: 222.3017, Best PPL: 222.3017]
[Epoch: 74, PPL: 221.4355, Best PPL: 221.4355]
[Epoch: 75, PPL: 221.0292, Best PPL: 221.0292]
[Epoch: 76, PPL: 220.2105, Best PPL: 220.2105]
[Epoch: 77, PPL: 219.8471, Best PPL: 219.8471]
[Epoch: 78, PPL: 218.9587, Best PPL: 218.9587]
[Epoch: 79, PPL: 218.0187, Best PPL: 218.0187]
[Epoch: 80, PPL: 217.4868, Best PPL: 217.4868]
[Epoch: 81, PPL: 217.1327, Best PPL: 217.1327]
[Epoch: 82, PPL: 216.3065, Best PPL: 216.3065]
[Epoch: 83, PPL: 215.5345, Best PPL: 215.5345]
[Epoch: 84, PPL: 215.8804, Best PPL: 215.5345]
[Epoch: 85, PPL: 214.3443, Best PPL: 214.3443]
[Epoch: 86, PPL: 213.7673, Best PPL: 213.7673]
[Epoch: 87, PPL: 213.5661, Best PPL: 213.5661]
[Epoch: 88, PPL: 212.9805, Best PPL: 212.9805]
[Epoch: 89, PPL: 212.3553, Best PPL: 212.3553]
[Epoch: 90, PPL: 211.5305, Best PPL: 211.5305]
[Epoch: 91, PPL: 211.3018, Best PPL: 211.3018]
[Epoch: 92, PPL: 210.7268, Best PPL: 210.7268]
[Epoch: 93, PPL: 210.0026, Best PPL: 210.0026]
[Epoch: 94, PPL: 211.0757, Best PPL: 210.0026]
[Epoch: 95, PPL: 209.3532, Best PPL: 209.3532]
[Epoch: 96, PPL: 208.4577, Best PPL: 208.4577]
[Epoch: 97, PPL: 208.3706, Best PPL: 208.3706]
[Epoch: 98, PPL: 207.8296, Best PPL: 207.8296]
[Epoch: 99, PPL: 207.1242, Best PPL: 207.1242]
[Final PPL: 198.2970]
