[Optimizer: SGD, Hidden-size: 150, Embedding-size: 250, Learning-rate: 0.1]
[Epoch: 1, PPL: 633.6068, Best PPL: 633.6068]
[Epoch: 2, PPL: 513.7170, Best PPL: 513.7170]
[Epoch: 3, PPL: 458.5693, Best PPL: 458.5693]
[Epoch: 4, PPL: 423.4471, Best PPL: 423.4471]
[Epoch: 5, PPL: 399.4552, Best PPL: 399.4552]
[Epoch: 6, PPL: 379.5974, Best PPL: 379.5974]
[Epoch: 7, PPL: 364.1835, Best PPL: 364.1835]
[Epoch: 8, PPL: 351.3763, Best PPL: 351.3763]
[Epoch: 9, PPL: 339.6911, Best PPL: 339.6911]
[Epoch: 10, PPL: 330.3755, Best PPL: 330.3755]
[Epoch: 11, PPL: 321.5546, Best PPL: 321.5546]
[Epoch: 12, PPL: 315.1346, Best PPL: 315.1346]
[Epoch: 13, PPL: 307.4036, Best PPL: 307.4036]
[Epoch: 14, PPL: 301.1327, Best PPL: 301.1327]
[Epoch: 15, PPL: 295.4726, Best PPL: 295.4726]
[Epoch: 16, PPL: 290.4236, Best PPL: 290.4236]
[Epoch: 17, PPL: 285.2560, Best PPL: 285.2560]
[Epoch: 18, PPL: 280.8868, Best PPL: 280.8868]
[Epoch: 19, PPL: 276.7061, Best PPL: 276.7061]
[Epoch: 20, PPL: 272.9480, Best PPL: 272.9480]
[Epoch: 21, PPL: 269.9382, Best PPL: 269.9382]
[Epoch: 22, PPL: 265.7276, Best PPL: 265.7276]
[Epoch: 23, PPL: 263.4427, Best PPL: 263.4427]
[Epoch: 24, PPL: 259.7193, Best PPL: 259.7193]
[Epoch: 25, PPL: 256.6691, Best PPL: 256.6691]
[Epoch: 26, PPL: 254.2742, Best PPL: 254.2742]
[Epoch: 27, PPL: 252.0592, Best PPL: 252.0592]
[Epoch: 28, PPL: 249.1891, Best PPL: 249.1891]
[Epoch: 29, PPL: 247.6294, Best PPL: 247.6294]
[Epoch: 30, PPL: 245.4061, Best PPL: 245.4061]
[Epoch: 31, PPL: 243.0755, Best PPL: 243.0755]
[Epoch: 32, PPL: 240.7489, Best PPL: 240.7489]
[Epoch: 33, PPL: 240.0268, Best PPL: 240.0268]
[Epoch: 34, PPL: 237.5325, Best PPL: 237.5325]
[Epoch: 35, PPL: 235.7167, Best PPL: 235.7167]
[Epoch: 36, PPL: 234.6964, Best PPL: 234.6964]
[Epoch: 37, PPL: 232.1508, Best PPL: 232.1508]
[Epoch: 38, PPL: 231.0307, Best PPL: 231.0307]
[Epoch: 39, PPL: 229.4402, Best PPL: 229.4402]
[Epoch: 40, PPL: 227.8325, Best PPL: 227.8325]
[Epoch: 41, PPL: 228.1686, Best PPL: 227.8325]
[Epoch: 42, PPL: 224.8027, Best PPL: 224.8027]
[Epoch: 43, PPL: 223.7659, Best PPL: 223.7659]
[Epoch: 44, PPL: 222.4475, Best PPL: 222.4475]
[Epoch: 45, PPL: 221.5371, Best PPL: 221.5371]
[Epoch: 46, PPL: 220.1785, Best PPL: 220.1785]
[Epoch: 47, PPL: 219.2078, Best PPL: 219.2078]
[Epoch: 48, PPL: 218.6011, Best PPL: 218.6011]
[Epoch: 49, PPL: 217.1129, Best PPL: 217.1129]
[Epoch: 50, PPL: 217.0279, Best PPL: 217.0279]
[Epoch: 51, PPL: 215.5427, Best PPL: 215.5427]
[Epoch: 52, PPL: 214.6039, Best PPL: 214.6039]
[Epoch: 53, PPL: 213.3080, Best PPL: 213.3080]
[Epoch: 54, PPL: 212.6112, Best PPL: 212.6112]
[Epoch: 55, PPL: 213.3562, Best PPL: 212.6112]
[Epoch: 56, PPL: 211.7612, Best PPL: 211.7612]
[Epoch: 57, PPL: 209.7007, Best PPL: 209.7007]
[Epoch: 58, PPL: 211.0618, Best PPL: 209.7007]
[Epoch: 59, PPL: 208.8136, Best PPL: 208.8136]
[Epoch: 60, PPL: 208.3088, Best PPL: 208.3088]
[Epoch: 61, PPL: 207.0895, Best PPL: 207.0895]
[Epoch: 62, PPL: 207.3217, Best PPL: 207.0895]
[Epoch: 63, PPL: 206.8351, Best PPL: 206.8351]
[Epoch: 64, PPL: 205.3077, Best PPL: 205.3077]
[Epoch: 65, PPL: 204.5442, Best PPL: 204.5442]
[Epoch: 66, PPL: 203.4055, Best PPL: 203.4055]
[Epoch: 67, PPL: 202.8410, Best PPL: 202.8410]
[Epoch: 68, PPL: 203.2700, Best PPL: 202.8410]
[Epoch: 69, PPL: 202.0948, Best PPL: 202.0948]
[Epoch: 70, PPL: 201.5460, Best PPL: 201.5460]
[Epoch: 71, PPL: 200.6604, Best PPL: 200.6604]
[Epoch: 72, PPL: 200.3857, Best PPL: 200.3857]
[Epoch: 73, PPL: 199.9965, Best PPL: 199.9965]
[Epoch: 74, PPL: 199.4320, Best PPL: 199.4320]
[Epoch: 75, PPL: 199.7065, Best PPL: 199.4320]
[Epoch: 76, PPL: 201.5296, Best PPL: 199.4320]
[Epoch: 77, PPL: 197.5422, Best PPL: 197.5422]
[Epoch: 78, PPL: 197.3561, Best PPL: 197.3561]
[Epoch: 79, PPL: 197.7141, Best PPL: 197.3561]
[Epoch: 80, PPL: 196.4327, Best PPL: 196.4327]
[Epoch: 81, PPL: 197.2083, Best PPL: 196.4327]
[Epoch: 82, PPL: 196.2642, Best PPL: 196.2642]
[Epoch: 83, PPL: 195.4546, Best PPL: 195.4546]
[Epoch: 84, PPL: 196.6929, Best PPL: 195.4546]
[Epoch: 85, PPL: 194.3548, Best PPL: 194.3548]
[Epoch: 86, PPL: 194.4136, Best PPL: 194.3548]
[Epoch: 87, PPL: 194.6866, Best PPL: 194.3548]
[Epoch: 88, PPL: 193.1343, Best PPL: 193.1343]
[Epoch: 89, PPL: 193.4040, Best PPL: 193.1343]
