[Optimizer: SGD, Hidden-size: 250, Embedding-size: 300, Learning-rate: 0.05]
[Epoch: 1, PPL: 727.5590, Best PPL: 727.5590]
[Epoch: 36, PPL: 241.0059, Best PPL: 241.0059]
[Epoch: 37, PPL: 239.2811, Best PPL: 239.2811]
[Epoch: 38, PPL: 238.3379, Best PPL: 238.3379]
[Epoch: 39, PPL: 236.2326, Best PPL: 236.2326]
[Epoch: 40, PPL: 233.9699, Best PPL: 233.9699]
[Epoch: 41, PPL: 232.0672, Best PPL: 232.0672]
[Epoch: 42, PPL: 232.4353, Best PPL: 232.0672]
[Epoch: 43, PPL: 229.1639, Best PPL: 229.1639]
[Epoch: 44, PPL: 227.4507, Best PPL: 227.4507]
[Epoch: 45, PPL: 227.0702, Best PPL: 227.0702]
[Epoch: 46, PPL: 224.9840, Best PPL: 224.9840]
[Epoch: 47, PPL: 223.7795, Best PPL: 223.7795]
[Epoch: 48, PPL: 222.2805, Best PPL: 222.2805]
[Epoch: 49, PPL: 221.1378, Best PPL: 221.1378]
[Epoch: 50, PPL: 219.5293, Best PPL: 219.5293]
[Epoch: 51, PPL: 218.6683, Best PPL: 218.6683]
[Epoch: 52, PPL: 217.4934, Best PPL: 217.4934]
[Epoch: 53, PPL: 216.3078, Best PPL: 216.3078]
[Epoch: 54, PPL: 215.3213, Best PPL: 215.3213]
[Epoch: 55, PPL: 215.0439, Best PPL: 215.0439]
[Epoch: 56, PPL: 215.4348, Best PPL: 215.0439]
[Epoch: 57, PPL: 212.0365, Best PPL: 212.0365]
[Epoch: 58, PPL: 212.2717, Best PPL: 212.0365]
[Epoch: 59, PPL: 210.6821, Best PPL: 210.6821]
[Epoch: 60, PPL: 209.2709, Best PPL: 209.2709]
[Epoch: 61, PPL: 210.0459, Best PPL: 209.2709]
[Epoch: 62, PPL: 207.5290, Best PPL: 207.5290]
[Epoch: 63, PPL: 207.0690, Best PPL: 207.0690]
[Epoch: 64, PPL: 206.0414, Best PPL: 206.0414]
[Epoch: 65, PPL: 205.2076, Best PPL: 205.2076]
[Epoch: 66, PPL: 204.4899, Best PPL: 204.4899]
[Epoch: 67, PPL: 204.3746, Best PPL: 204.3746]
[Epoch: 68, PPL: 203.0964, Best PPL: 203.0964]
[Epoch: 69, PPL: 202.5316, Best PPL: 202.5316]
[Epoch: 70, PPL: 201.9354, Best PPL: 201.9354]
[Epoch: 71, PPL: 201.3870, Best PPL: 201.3870]
[Epoch: 72, PPL: 202.2787, Best PPL: 201.3870]
[Epoch: 73, PPL: 202.0618, Best PPL: 201.3870]
[Epoch: 74, PPL: 199.5135, Best PPL: 199.5135]
[Epoch: 75, PPL: 198.6496, Best PPL: 198.6496]
[Epoch: 76, PPL: 198.3700, Best PPL: 198.3700]
[Epoch: 77, PPL: 197.1274, Best PPL: 197.1274]
[Epoch: 78, PPL: 196.8052, Best PPL: 196.8052]
[Epoch: 79, PPL: 195.8721, Best PPL: 195.8721]
[Epoch: 80, PPL: 195.8740, Best PPL: 195.8721]
[Epoch: 81, PPL: 195.5995, Best PPL: 195.5995]
[Epoch: 82, PPL: 195.1419, Best PPL: 195.1419]
[Epoch: 83, PPL: 193.5646, Best PPL: 193.5646]
[Epoch: 84, PPL: 193.5659, Best PPL: 193.5646]
[Epoch: 85, PPL: 193.9890, Best PPL: 193.5646]
[Epoch: 86, PPL: 192.4042, Best PPL: 192.4042]
[Epoch: 87, PPL: 191.9980, Best PPL: 191.9980]
[Epoch: 88, PPL: 191.4599, Best PPL: 191.4599]
[Epoch: 89, PPL: 190.9523, Best PPL: 190.9523]
[Epoch: 90, PPL: 190.2523, Best PPL: 190.2523]
[Epoch: 91, PPL: 191.2261, Best PPL: 190.2523]
[Epoch: 92, PPL: 189.4075, Best PPL: 189.4075]
[Epoch: 93, PPL: 189.4707, Best PPL: 189.4075]
[Epoch: 94, PPL: 189.2768, Best PPL: 189.2768]
[Epoch: 95, PPL: 188.8603, Best PPL: 188.8603]
[Epoch: 96, PPL: 187.7356, Best PPL: 187.7356]
[Epoch: 97, PPL: 187.9512, Best PPL: 187.7356]
[Epoch: 98, PPL: 187.1708, Best PPL: 187.1708]
[Epoch: 99, PPL: 186.9547, Best PPL: 186.9547]
[Final PPL: 179.9007]
