[Optimizer: SGD, Hidden-size: 150, Embedding-size: 250, Learning-rate: 0.05]
[Epoch: 1, PPL: 837.0707, Best PPL: 837.0707]
[Epoch: 2, PPL: 635.5935, Best PPL: 635.5935]
[Epoch: 3, PPL: 555.7442, Best PPL: 555.7442]
[Epoch: 4, PPL: 508.8673, Best PPL: 508.8673]
[Epoch: 5, PPL: 476.9330, Best PPL: 476.9330]
[Epoch: 6, PPL: 452.5389, Best PPL: 452.5389]
[Epoch: 7, PPL: 434.2698, Best PPL: 434.2698]
[Epoch: 8, PPL: 418.5329, Best PPL: 418.5329]
[Epoch: 9, PPL: 405.2267, Best PPL: 405.2267]
[Epoch: 10, PPL: 394.3224, Best PPL: 394.3224]
[Epoch: 11, PPL: 384.0396, Best PPL: 384.0396]
[Epoch: 12, PPL: 375.1068, Best PPL: 375.1068]
[Epoch: 13, PPL: 366.8614, Best PPL: 366.8614]
[Epoch: 14, PPL: 359.5641, Best PPL: 359.5641]
[Epoch: 15, PPL: 352.7460, Best PPL: 352.7460]
[Epoch: 16, PPL: 346.8663, Best PPL: 346.8663]
[Epoch: 17, PPL: 340.8760, Best PPL: 340.8760]
[Epoch: 18, PPL: 335.5741, Best PPL: 335.5741]
[Epoch: 19, PPL: 330.7293, Best PPL: 330.7293]
[Epoch: 20, PPL: 325.7383, Best PPL: 325.7383]
[Epoch: 21, PPL: 321.2094, Best PPL: 321.2094]
[Epoch: 22, PPL: 317.0672, Best PPL: 317.0672]
[Epoch: 23, PPL: 313.2534, Best PPL: 313.2534]
[Epoch: 24, PPL: 309.2593, Best PPL: 309.2593]
[Epoch: 25, PPL: 305.5927, Best PPL: 305.5927]
[Epoch: 26, PPL: 302.2437, Best PPL: 302.2437]
[Epoch: 27, PPL: 298.7031, Best PPL: 298.7031]
[Epoch: 28, PPL: 295.7423, Best PPL: 295.7423]
[Epoch: 29, PPL: 292.9700, Best PPL: 292.9700]
[Epoch: 30, PPL: 290.1317, Best PPL: 290.1317]
[Epoch: 31, PPL: 287.6619, Best PPL: 287.6619]
[Epoch: 32, PPL: 285.1218, Best PPL: 285.1218]
[Epoch: 33, PPL: 282.3702, Best PPL: 282.3702]
[Epoch: 34, PPL: 280.2113, Best PPL: 280.2113]
[Epoch: 35, PPL: 277.9948, Best PPL: 277.9948]
[Epoch: 36, PPL: 276.4158, Best PPL: 276.4158]
[Epoch: 37, PPL: 273.8143, Best PPL: 273.8143]
[Epoch: 38, PPL: 271.8115, Best PPL: 271.8115]
[Epoch: 39, PPL: 270.7641, Best PPL: 270.7641]
[Epoch: 40, PPL: 268.6272, Best PPL: 268.6272]
[Epoch: 41, PPL: 266.2983, Best PPL: 266.2983]
[Epoch: 42, PPL: 264.8085, Best PPL: 264.8085]
[Epoch: 43, PPL: 263.1454, Best PPL: 263.1454]
[Epoch: 44, PPL: 263.1381, Best PPL: 263.1381]
[Epoch: 45, PPL: 260.4122, Best PPL: 260.4122]
[Epoch: 46, PPL: 258.7791, Best PPL: 258.7791]
[Epoch: 47, PPL: 256.9444, Best PPL: 256.9444]
[Epoch: 48, PPL: 255.4624, Best PPL: 255.4624]
[Epoch: 49, PPL: 254.0614, Best PPL: 254.0614]
[Epoch: 50, PPL: 253.0984, Best PPL: 253.0984]
[Epoch: 51, PPL: 254.1009, Best PPL: 253.0984]
[Epoch: 52, PPL: 250.1656, Best PPL: 250.1656]
[Epoch: 53, PPL: 248.9274, Best PPL: 248.9274]
[Epoch: 54, PPL: 250.4054, Best PPL: 248.9274]
[Epoch: 55, PPL: 247.3446, Best PPL: 247.3446]
[Epoch: 56, PPL: 245.5219, Best PPL: 245.5219]
[Epoch: 57, PPL: 244.4381, Best PPL: 244.4381]
[Epoch: 58, PPL: 243.5926, Best PPL: 243.5926]
[Epoch: 59, PPL: 243.8529, Best PPL: 243.5926]
[Epoch: 60, PPL: 241.2454, Best PPL: 241.2454]
[Epoch: 61, PPL: 241.2344, Best PPL: 241.2344]
[Epoch: 62, PPL: 239.3646, Best PPL: 239.3646]
[Epoch: 63, PPL: 239.3240, Best PPL: 239.3240]
[Epoch: 64, PPL: 237.6280, Best PPL: 237.6280]
[Epoch: 65, PPL: 236.6638, Best PPL: 236.6638]
[Epoch: 66, PPL: 235.9313, Best PPL: 235.9313]
[Epoch: 67, PPL: 235.3175, Best PPL: 235.3175]
[Epoch: 68, PPL: 234.8157, Best PPL: 234.8157]
[Epoch: 69, PPL: 233.2128, Best PPL: 233.2128]
[Epoch: 70, PPL: 232.3877, Best PPL: 232.3877]
[Epoch: 71, PPL: 231.7204, Best PPL: 231.7204]
[Epoch: 72, PPL: 231.2284, Best PPL: 231.2284]
[Epoch: 73, PPL: 230.2443, Best PPL: 230.2443]
[Epoch: 74, PPL: 229.3620, Best PPL: 229.3620]
[Epoch: 75, PPL: 228.8810, Best PPL: 228.8810]
[Epoch: 76, PPL: 228.1438, Best PPL: 228.1438]
[Epoch: 77, PPL: 230.8007, Best PPL: 228.1438]
[Epoch: 78, PPL: 226.6469, Best PPL: 226.6469]
[Epoch: 79, PPL: 225.8703, Best PPL: 225.8703]
[Epoch: 80, PPL: 225.4814, Best PPL: 225.4814]
[Epoch: 81, PPL: 224.7267, Best PPL: 224.7267]
[Epoch: 82, PPL: 224.0618, Best PPL: 224.0618]
[Epoch: 83, PPL: 223.5730, Best PPL: 223.5730]
[Epoch: 84, PPL: 222.9679, Best PPL: 222.9679]
[Epoch: 85, PPL: 222.2041, Best PPL: 222.2041]
[Epoch: 86, PPL: 221.6359, Best PPL: 221.6359]
[Epoch: 87, PPL: 220.7758, Best PPL: 220.7758]
[Epoch: 88, PPL: 220.5717, Best PPL: 220.5717]
[Epoch: 89, PPL: 219.9226, Best PPL: 219.9226]
[Epoch: 90, PPL: 221.1230, Best PPL: 219.9226]
[Epoch: 91, PPL: 218.5559, Best PPL: 218.5559]
[Epoch: 92, PPL: 219.1233, Best PPL: 218.5559]
[Epoch: 93, PPL: 217.9205, Best PPL: 217.9205]
[Epoch: 94, PPL: 217.8363, Best PPL: 217.8363]
[Epoch: 95, PPL: 217.8575, Best PPL: 217.8363]
[Epoch: 96, PPL: 216.1078, Best PPL: 216.1078]
[Epoch: 97, PPL: 215.9914, Best PPL: 215.9914]
[Epoch: 98, PPL: 215.7543, Best PPL: 215.7543]
[Epoch: 99, PPL: 215.6374, Best PPL: 215.6374]
[Final PPL: 206.9701]
