[Optimizer: SGD, Hidden-size: 150, Embedding-size: 350, Learning-rate: 0.1]
[Epoch: 1, PPL: 628.8016, Best PPL: 628.8016]
[Epoch: 2, PPL: 505.5642, Best PPL: 505.5642]
[Epoch: 3, PPL: 449.9507, Best PPL: 449.9507]
[Epoch: 4, PPL: 414.9445, Best PPL: 414.9445]
[Epoch: 5, PPL: 389.8586, Best PPL: 389.8586]
[Epoch: 6, PPL: 371.3403, Best PPL: 371.3403]
[Epoch: 7, PPL: 355.3926, Best PPL: 355.3926]
[Epoch: 8, PPL: 342.3952, Best PPL: 342.3952]
[Epoch: 9, PPL: 331.9190, Best PPL: 331.9190]
[Epoch: 10, PPL: 321.6092, Best PPL: 321.6092]
[Epoch: 11, PPL: 313.4076, Best PPL: 313.4076]
[Epoch: 12, PPL: 305.3466, Best PPL: 305.3466]
[Epoch: 13, PPL: 298.5579, Best PPL: 298.5579]
[Epoch: 14, PPL: 292.9740, Best PPL: 292.9740]
[Epoch: 15, PPL: 287.4999, Best PPL: 287.4999]
[Epoch: 16, PPL: 283.0380, Best PPL: 283.0380]
[Epoch: 17, PPL: 277.2008, Best PPL: 277.2008]
[Epoch: 18, PPL: 272.7381, Best PPL: 272.7381]
[Epoch: 19, PPL: 268.7531, Best PPL: 268.7531]
[Epoch: 20, PPL: 264.9192, Best PPL: 264.9192]
[Epoch: 21, PPL: 261.8066, Best PPL: 261.8066]
[Epoch: 22, PPL: 258.3633, Best PPL: 258.3633]
[Epoch: 23, PPL: 255.6653, Best PPL: 255.6653]
[Epoch: 24, PPL: 252.4780, Best PPL: 252.4780]
[Epoch: 25, PPL: 250.3999, Best PPL: 250.3999]
[Epoch: 26, PPL: 247.1133, Best PPL: 247.1133]
[Epoch: 27, PPL: 244.5899, Best PPL: 244.5899]
[Epoch: 28, PPL: 241.6150, Best PPL: 241.6150]
[Epoch: 29, PPL: 240.7781, Best PPL: 240.7781]
[Epoch: 30, PPL: 237.7928, Best PPL: 237.7928]
[Epoch: 31, PPL: 235.1529, Best PPL: 235.1529]
[Epoch: 32, PPL: 233.9295, Best PPL: 233.9295]
[Epoch: 33, PPL: 231.7185, Best PPL: 231.7185]
[Epoch: 34, PPL: 230.0945, Best PPL: 230.0945]
[Epoch: 35, PPL: 228.1563, Best PPL: 228.1563]
[Epoch: 36, PPL: 229.0580, Best PPL: 228.1563]
[Epoch: 37, PPL: 224.9749, Best PPL: 224.9749]
[Epoch: 38, PPL: 224.0363, Best PPL: 224.0363]
[Epoch: 39, PPL: 222.1191, Best PPL: 222.1191]
[Epoch: 40, PPL: 221.0243, Best PPL: 221.0243]
[Epoch: 41, PPL: 219.1498, Best PPL: 219.1498]
[Epoch: 42, PPL: 218.1387, Best PPL: 218.1387]
[Epoch: 43, PPL: 217.1710, Best PPL: 217.1710]
[Epoch: 44, PPL: 215.7742, Best PPL: 215.7742]
[Epoch: 45, PPL: 214.4160, Best PPL: 214.4160]
[Epoch: 46, PPL: 214.3375, Best PPL: 214.3375]
[Epoch: 47, PPL: 212.5175, Best PPL: 212.5175]
[Epoch: 48, PPL: 211.1989, Best PPL: 211.1989]
[Epoch: 49, PPL: 211.0498, Best PPL: 211.0498]
[Epoch: 50, PPL: 210.1015, Best PPL: 210.1015]
[Epoch: 51, PPL: 209.0859, Best PPL: 209.0859]
[Epoch: 52, PPL: 208.3040, Best PPL: 208.3040]
