[Optimizer: SGD, Hidden-size: 150, Embedding-size: 300, Learning-rate: 0.1]
[Epoch: 1, PPL: 630.2149, Best PPL: 630.2149]
[Epoch: 2, PPL: 506.8567, Best PPL: 506.8567]
[Epoch: 3, PPL: 451.3329, Best PPL: 451.3329]
[Epoch: 4, PPL: 416.9571, Best PPL: 416.9571]
[Epoch: 5, PPL: 392.6906, Best PPL: 392.6906]
[Epoch: 6, PPL: 373.0534, Best PPL: 373.0534]
[Epoch: 7, PPL: 357.8886, Best PPL: 357.8886]
[Epoch: 8, PPL: 344.6128, Best PPL: 344.6128]
[Epoch: 9, PPL: 333.3642, Best PPL: 333.3642]
[Epoch: 10, PPL: 323.6327, Best PPL: 323.6327]
[Epoch: 11, PPL: 314.9961, Best PPL: 314.9961]
[Epoch: 12, PPL: 307.0856, Best PPL: 307.0856]
[Epoch: 13, PPL: 301.1810, Best PPL: 301.1810]
[Epoch: 14, PPL: 295.0823, Best PPL: 295.0823]
[Epoch: 15, PPL: 288.8310, Best PPL: 288.8310]
[Epoch: 16, PPL: 283.6702, Best PPL: 283.6702]
[Epoch: 17, PPL: 278.7857, Best PPL: 278.7857]
[Epoch: 18, PPL: 274.7949, Best PPL: 274.7949]
[Epoch: 19, PPL: 270.9685, Best PPL: 270.9685]
[Epoch: 20, PPL: 266.9188, Best PPL: 266.9188]
[Epoch: 21, PPL: 263.2129, Best PPL: 263.2129]
[Epoch: 22, PPL: 260.3655, Best PPL: 260.3655]
[Epoch: 23, PPL: 258.6668, Best PPL: 258.6668]
[Epoch: 24, PPL: 254.6568, Best PPL: 254.6568]
[Epoch: 25, PPL: 252.8916, Best PPL: 252.8916]
[Epoch: 26, PPL: 248.9877, Best PPL: 248.9877]
[Epoch: 27, PPL: 247.1434, Best PPL: 247.1434]
[Epoch: 28, PPL: 244.7619, Best PPL: 244.7619]
[Epoch: 29, PPL: 241.6573, Best PPL: 241.6573]
[Epoch: 30, PPL: 239.9660, Best PPL: 239.9660]
[Epoch: 31, PPL: 238.2801, Best PPL: 238.2801]
[Epoch: 32, PPL: 235.9607, Best PPL: 235.9607]
[Epoch: 33, PPL: 235.0045, Best PPL: 235.0045]
[Epoch: 34, PPL: 232.5040, Best PPL: 232.5040]
[Epoch: 35, PPL: 231.3800, Best PPL: 231.3800]
[Epoch: 36, PPL: 229.6485, Best PPL: 229.6485]
[Epoch: 37, PPL: 227.9863, Best PPL: 227.9863]
[Epoch: 38, PPL: 226.9346, Best PPL: 226.9346]
[Epoch: 39, PPL: 225.4777, Best PPL: 225.4777]
[Epoch: 40, PPL: 223.8959, Best PPL: 223.8959]
[Epoch: 41, PPL: 222.2011, Best PPL: 222.2011]
[Epoch: 42, PPL: 221.1755, Best PPL: 221.1755]
[Epoch: 43, PPL: 219.3350, Best PPL: 219.3350]
[Epoch: 44, PPL: 218.6474, Best PPL: 218.6474]
[Epoch: 45, PPL: 217.2121, Best PPL: 217.2121]
[Epoch: 46, PPL: 217.0670, Best PPL: 217.0670]
[Epoch: 47, PPL: 215.5183, Best PPL: 215.5183]
[Epoch: 48, PPL: 213.9275, Best PPL: 213.9275]
[Epoch: 49, PPL: 213.7066, Best PPL: 213.7066]
[Epoch: 50, PPL: 213.5504, Best PPL: 213.5504]
[Epoch: 51, PPL: 210.9958, Best PPL: 210.9958]
[Epoch: 52, PPL: 210.7444, Best PPL: 210.7444]
[Epoch: 53, PPL: 209.7016, Best PPL: 209.7016]
[Epoch: 54, PPL: 208.4098, Best PPL: 208.4098]
[Epoch: 55, PPL: 208.1273, Best PPL: 208.1273]
[Epoch: 56, PPL: 207.3398, Best PPL: 207.3398]
[Epoch: 57, PPL: 205.9239, Best PPL: 205.9239]
[Epoch: 58, PPL: 205.4416, Best PPL: 205.4416]
[Epoch: 59, PPL: 210.8447, Best PPL: 205.4416]
[Epoch: 60, PPL: 205.1491, Best PPL: 205.1491]
[Epoch: 61, PPL: 203.8933, Best PPL: 203.8933]
[Epoch: 62, PPL: 202.9678, Best PPL: 202.9678]
[Epoch: 63, PPL: 202.7201, Best PPL: 202.7201]
[Epoch: 64, PPL: 201.4018, Best PPL: 201.4018]
[Epoch: 65, PPL: 201.2225, Best PPL: 201.2225]
[Epoch: 66, PPL: 199.9206, Best PPL: 199.9206]
[Epoch: 67, PPL: 199.7502, Best PPL: 199.7502]
[Epoch: 68, PPL: 199.3532, Best PPL: 199.3532]
[Epoch: 69, PPL: 198.2620, Best PPL: 198.2620]
[Epoch: 70, PPL: 197.7962, Best PPL: 197.7962]
[Epoch: 71, PPL: 206.4591, Best PPL: 197.7962]
[Epoch: 72, PPL: 196.3420, Best PPL: 196.3420]
[Epoch: 73, PPL: 196.3521, Best PPL: 196.3420]
[Epoch: 74, PPL: 195.5669, Best PPL: 195.5669]
[Epoch: 75, PPL: 195.2646, Best PPL: 195.2646]
[Epoch: 76, PPL: 195.3251, Best PPL: 195.2646]
[Epoch: 77, PPL: 194.0603, Best PPL: 194.0603]
[Epoch: 78, PPL: 194.2533, Best PPL: 194.0603]
[Epoch: 79, PPL: 193.0929, Best PPL: 193.0929]
[Epoch: 80, PPL: 192.5298, Best PPL: 192.5298]
