[Optimizer: SGD, Hidden-size: 200, Embedding-size: 300, Learning-rate: 0.05]
[Epoch: 1, PPL: 770.6348, Best PPL: 770.6348]
[Epoch: 45, PPL: 239.5606, Best PPL: 239.5606]
[Epoch: 46, PPL: 238.3221, Best PPL: 238.3221]
[Epoch: 47, PPL: 237.0406, Best PPL: 237.0406]
[Epoch: 48, PPL: 235.6241, Best PPL: 235.6241]
[Epoch: 49, PPL: 234.1921, Best PPL: 234.1921]
[Epoch: 50, PPL: 233.1831, Best PPL: 233.1831]
[Epoch: 51, PPL: 231.5252, Best PPL: 231.5252]
[Epoch: 52, PPL: 230.1979, Best PPL: 230.1979]
[Epoch: 53, PPL: 229.5099, Best PPL: 229.5099]
[Epoch: 54, PPL: 228.0355, Best PPL: 228.0355]
[Epoch: 55, PPL: 226.9690, Best PPL: 226.9690]
[Epoch: 56, PPL: 226.0029, Best PPL: 226.0029]
[Epoch: 57, PPL: 225.3115, Best PPL: 225.3115]
[Epoch: 58, PPL: 223.7548, Best PPL: 223.7548]
[Epoch: 59, PPL: 223.4472, Best PPL: 223.4472]
[Epoch: 60, PPL: 222.6293, Best PPL: 222.6293]
[Epoch: 61, PPL: 220.7127, Best PPL: 220.7127]
[Epoch: 62, PPL: 219.7984, Best PPL: 219.7984]
[Epoch: 63, PPL: 219.4485, Best PPL: 219.4485]
[Epoch: 64, PPL: 218.1921, Best PPL: 218.1921]
[Epoch: 65, PPL: 217.6953, Best PPL: 217.6953]
[Epoch: 66, PPL: 216.4632, Best PPL: 216.4632]
[Epoch: 67, PPL: 215.6972, Best PPL: 215.6972]
[Epoch: 68, PPL: 214.8967, Best PPL: 214.8967]
[Epoch: 69, PPL: 213.8416, Best PPL: 213.8416]
[Epoch: 70, PPL: 213.0322, Best PPL: 213.0322]
[Epoch: 71, PPL: 212.5377, Best PPL: 212.5377]
[Epoch: 72, PPL: 212.1005, Best PPL: 212.1005]
[Epoch: 73, PPL: 211.0416, Best PPL: 211.0416]
[Epoch: 74, PPL: 210.1824, Best PPL: 210.1824]
[Epoch: 75, PPL: 209.9643, Best PPL: 209.9643]
[Epoch: 76, PPL: 209.0564, Best PPL: 209.0564]
[Epoch: 77, PPL: 208.3859, Best PPL: 208.3859]
[Epoch: 78, PPL: 207.4670, Best PPL: 207.4670]
[Epoch: 79, PPL: 207.0066, Best PPL: 207.0066]
[Epoch: 80, PPL: 206.8859, Best PPL: 206.8859]
[Epoch: 81, PPL: 206.0540, Best PPL: 206.0540]
[Epoch: 82, PPL: 205.3235, Best PPL: 205.3235]
[Epoch: 83, PPL: 205.5493, Best PPL: 205.3235]
[Epoch: 84, PPL: 204.8636, Best PPL: 204.8636]
[Epoch: 85, PPL: 203.8582, Best PPL: 203.8582]
[Epoch: 86, PPL: 203.4601, Best PPL: 203.4601]
[Epoch: 87, PPL: 202.4742, Best PPL: 202.4742]
[Epoch: 88, PPL: 202.0321, Best PPL: 202.0321]
[Epoch: 89, PPL: 201.5914, Best PPL: 201.5914]
[Epoch: 90, PPL: 201.5428, Best PPL: 201.5428]
[Epoch: 91, PPL: 200.8883, Best PPL: 200.8883]
[Epoch: 92, PPL: 200.1891, Best PPL: 200.1891]
[Epoch: 93, PPL: 199.6424, Best PPL: 199.6424]
[Epoch: 94, PPL: 199.0720, Best PPL: 199.0720]
[Epoch: 95, PPL: 198.9674, Best PPL: 198.9674]
[Epoch: 96, PPL: 198.1636, Best PPL: 198.1636]
[Epoch: 97, PPL: 197.5342, Best PPL: 197.5342]
[Epoch: 98, PPL: 197.3162, Best PPL: 197.3162]
[Epoch: 99, PPL: 197.6446, Best PPL: 197.3162]
[Epoch: 99, PPL: 197.6446, Best PPL: 197.3162]
