[Optimizer: SGD, Hidden-size: 200, Embedding-size: 250, Learning-rate: 0.05]
[Epoch: 1, PPL: 779.9641, Best PPL: 779.9641]
[Epoch: 39, PPL: 253.1338, Best PPL: 253.1338]
[Epoch: 40, PPL: 251.7614, Best PPL: 251.7614]
[Epoch: 41, PPL: 250.4891, Best PPL: 250.4891]
[Epoch: 42, PPL: 248.4216, Best PPL: 248.4216]
[Epoch: 43, PPL: 246.4312, Best PPL: 246.4312]
[Epoch: 44, PPL: 244.9030, Best PPL: 244.9030]
[Epoch: 45, PPL: 244.0244, Best PPL: 244.0244]
[Epoch: 46, PPL: 242.0593, Best PPL: 242.0593]
[Epoch: 47, PPL: 240.7551, Best PPL: 240.7551]
[Epoch: 48, PPL: 239.5459, Best PPL: 239.5459]
[Epoch: 49, PPL: 238.1717, Best PPL: 238.1717]
[Epoch: 50, PPL: 236.7106, Best PPL: 236.7106]
[Epoch: 51, PPL: 235.9517, Best PPL: 235.9517]
[Epoch: 52, PPL: 234.6021, Best PPL: 234.6021]
[Epoch: 53, PPL: 233.1783, Best PPL: 233.1783]
[Epoch: 54, PPL: 232.1991, Best PPL: 232.1991]
[Epoch: 55, PPL: 231.3620, Best PPL: 231.3620]
[Epoch: 56, PPL: 229.5183, Best PPL: 229.5183]
[Epoch: 57, PPL: 228.6859, Best PPL: 228.6859]
[Epoch: 58, PPL: 227.5408, Best PPL: 227.5408]
[Epoch: 59, PPL: 226.3938, Best PPL: 226.3938]
[Epoch: 60, PPL: 225.5395, Best PPL: 225.5395]
[Epoch: 61, PPL: 225.1625, Best PPL: 225.1625]
[Epoch: 62, PPL: 224.2281, Best PPL: 224.2281]
[Epoch: 63, PPL: 222.6742, Best PPL: 222.6742]
[Epoch: 64, PPL: 221.8325, Best PPL: 221.8325]
[Epoch: 65, PPL: 220.9127, Best PPL: 220.9127]
[Epoch: 66, PPL: 220.7350, Best PPL: 220.7350]
[Epoch: 67, PPL: 219.2451, Best PPL: 219.2451]
[Epoch: 68, PPL: 219.3939, Best PPL: 219.2451]
[Epoch: 69, PPL: 218.0409, Best PPL: 218.0409]
[Epoch: 70, PPL: 216.9322, Best PPL: 216.9322]
[Epoch: 71, PPL: 216.5693, Best PPL: 216.5693]
[Epoch: 72, PPL: 216.7946, Best PPL: 216.5693]
[Epoch: 73, PPL: 214.7879, Best PPL: 214.7879]
[Epoch: 74, PPL: 214.1649, Best PPL: 214.1649]
[Epoch: 75, PPL: 213.3756, Best PPL: 213.3756]
[Epoch: 76, PPL: 212.5651, Best PPL: 212.5651]
[Epoch: 77, PPL: 212.1322, Best PPL: 212.1322]
[Epoch: 78, PPL: 214.0955, Best PPL: 212.1322]
[Epoch: 79, PPL: 211.3962, Best PPL: 211.3962]
[Epoch: 80, PPL: 210.0040, Best PPL: 210.0040]
[Epoch: 81, PPL: 209.5427, Best PPL: 209.5427]
[Epoch: 82, PPL: 208.8933, Best PPL: 208.8933]
[Epoch: 83, PPL: 208.1338, Best PPL: 208.1338]
[Epoch: 84, PPL: 208.3579, Best PPL: 208.1338]
[Epoch: 85, PPL: 207.1849, Best PPL: 207.1849]
[Epoch: 86, PPL: 206.3450, Best PPL: 206.3450]
[Epoch: 87, PPL: 205.8963, Best PPL: 205.8963]
[Epoch: 88, PPL: 205.3788, Best PPL: 205.3788]
[Epoch: 89, PPL: 204.9764, Best PPL: 204.9764]
[Epoch: 90, PPL: 204.7286, Best PPL: 204.7286]
[Epoch: 91, PPL: 204.1679, Best PPL: 204.1679]
[Epoch: 92, PPL: 203.8310, Best PPL: 203.8310]
[Epoch: 93, PPL: 202.8363, Best PPL: 202.8363]
[Epoch: 94, PPL: 203.1956, Best PPL: 202.8363]
[Epoch: 95, PPL: 201.8645, Best PPL: 201.8645]
[Epoch: 96, PPL: 201.5705, Best PPL: 201.5705]
[Epoch: 97, PPL: 201.0160, Best PPL: 201.0160]
[Epoch: 98, PPL: 200.3862, Best PPL: 200.3862]
[Epoch: 99, PPL: 200.3291, Best PPL: 200.3291]
[Final PPL: 192.0430]
